nhgf_id,DA_SQKM,MAXDI_EROM,Dam_Index,TOT_ELEV_MEAN,TOT_ELEV_MAX,TOT_STREAM_SLOPE,TOT_MAXP6190,TOT_MAXWD6190,TOT_MINWD6190,TOT_RH,TOT_AET,TOT_CWD,TOT_BFI,TOT_CONTACT,TOT_IEOF,TOT_RECHG,TOT_SATOF,TOT_TWI,TOT_EWT,TOT_RF7100,TOT_MIRAD_2012,TOT_FRESHWATER_WD,TOT_STREAMRIVER,TOT_ARTIFICIAL,TOT_CONNECTOR,TOT_STRM_DENS,TOT_TOTAL_ROAD_DENS,TOT_HGA,TOT_HGB,TOT_HGC,TOT_HGD,TOT_SILTAVE,TOT_CLAYAVE,TOT_SANDAVE,TOT_KFACT,TOT_KFACT_UP,TOT_NO10AVE,TOT_NO200AVE,TOT_OM,TOT_ROCKDEP,TOT_BDAVE,TOT_WTDEP,TOT_SRL25AG,TOT_NLCD19_31,TOT_NLCD19_41,TOT_NLCD19_43,TOT_NLCD19_71,TOT_NLCD19_81,TOT_NLCD19_FOREST,TOT_NLCD19_WETLAND
45574,230.6,0,0,1817.8,2230.41,0.010173,53.6,6.59,2.2,43.69,287.55,1.66,45.27,223.53,0,8.58,0,11.88,-19.23,23.34,0.03,0.77,99.86,0,0.14,1.29,0.43,0,12.59,16.78,71.1,32.88,22.53,44.59,0.34,0.16,54.66,30.21,0.61,31.88,1.43,6,1.06,0,0,0,0.22,0.07,48.8,0
45575,147.47,1939.78,0.25,1769.95,2073.42,0.010717,56.5,6.62,2,41.78,270.82,1.66,41.71,100.62,0,7.95,0,11.88,-19.77,22.83,0.27,0.76,96.71,3.15,0.14,1.46,0.58,0,8.28,16.16,74.74,32.23,22.14,45.64,0.34,0.16,53.1,28.72,0.6,32.05,1.44,6,6.75,0,0,0,1.94,0.25,39.89,0.04
45576,91.25,1824.3,0.34,1889.8,2321.65,0.018974,57.25,6.91,2,40.07,370.15,1.66,41.06,98.75,0,7.78,0,11.78,-28.1,24.78,0,0.76,95.99,4.01,0,1.17,0.41,0,13.21,4.67,82.09,30.75,24.66,44.57,0.33,0.11,51.94,28.76,0.88,18.9,1.4,6,47.06,0,0.21,0.16,0.33,0,81.19,0.04
45577,13.32,0,0,1813.12,2212.08,0.043907,46.36,6,2,39.07,318.96,1.65,40.94,23.48,0,8,0,9.89,-49.77,21.35,0,0.76,100,0,0,0.84,0,0,15,3,82,30.4,25.05,44.54,0.33,0.1,51.96,28.82,0.94,17.14,1.39,6,0,0.13,0,0,0.53,0,42.1,0.15
45578,4560.75,759.34,0.02,1830.6,2858.29,0.018316,42.41,6.05,2.62,45.92,199.86,1.65,46.99,112.58,0,9,0,11.19,-53.41,20.53,0.83,0.77,99.55,0.34,0.09,1.14,0.63,0.58,14.3,18.76,66.26,34.56,20.84,44.6,0.35,0.17,54.75,30.32,0.69,37.15,1.44,5.98,25.98,0.07,0.02,0.02,1.51,0.62,36.48,0.23
45579,16.68,0,0,1370.66,1808.51,0.080645,47.05,6,2,35.52,26.6,1.65,46.66,19.56,0,8.84,0,10.58,-81.76,18.54,0,0.76,100,0,0,1.64,0.45,5.35,5.83,2.38,86.94,40.57,12.91,46.47,0.35,0.14,36.4,19.47,0.2,26.14,1.35,5.99,0,0,0,0,8.31,0,0.12,0
45580,57.18,0,0,1311.5,1902.82,0.057764,46.1,5.88,2,34.91,44.43,1.66,45.94,29.39,0,8.62,0,10.16,-82.4,17.33,0,0.76,100,0,0,1.5,0.52,4.96,5.14,5.09,85.14,36.22,12.97,50.77,0.33,0.12,37.18,18.25,0.21,34.49,1.38,5.98,0,0.09,0,0,9.16,0,1.6,0
45581,4919.07,553.87,0.02,1805.18,2858.29,0.02011,42.54,6.04,2.58,45.19,198.41,1.66,46.76,106.73,0,8.95,0,11.11,-53.68,20.39,0.77,0.77,99.58,0.31,0.09,1.15,0.59,0.72,14,17.73,67.49,34.36,20.71,44.94,0.34,0.16,53.99,29.78,0.68,36.44,1.44,5.98,25.89,0.07,0.02,0.02,2.3,0.57,35.6,0.21
45582,245.03,0,0,1605.02,2212.08,0.044623,47.3,6.09,2,36.85,237.06,1.65,43.39,29.65,0,8.29,0,10.21,-51.64,20.61,0,0.76,100,0,0,1.18,0.01,1.56,12.9,2.97,82.85,31.17,21.86,46.97,0.33,0.1,47.01,25.24,0.75,20.74,1.4,6,21.54,0.02,0,0,10.1,0,35.55,0.04
45583,83.34,5160.49,0.44,1776.06,2073.42,0.011511,55.85,6.63,2,41.37,296.02,1.66,41.54,68.08,0,7.91,0,11.86,-21.74,22.77,0,0.76,94.71,5.28,0,1.54,0.62,0,8.58,16.64,74.1,32.22,22.05,45.74,0.34,0.16,53.24,28.74,0.6,32.65,1.44,6,0,0,0,0,1.73,0,48.91,0.03
45584,7.34,0,0,1182.47,1666.77,0.021277,23.67,4.13,1,33,277.56,1.65,30.47,23.92,0,5.37,0,9.98,-34.55,11.5,0,0.76,100,0,0,1.47,0,8.37,13,0,80,44.08,11.92,44,0.36,0.15,34.4,19.36,0.14,31.21,1.36,6,0,0,0,0,13,0,0,0
45585,5703.27,390.96,0.02,1709.37,2858.29,0.022964,41.15,5.91,2.43,43.52,189.94,1.64,45.99,98.95,0,8.8,0,11.03,-54.66,19.38,0.66,0.76,99.64,0.27,0.08,1.16,0.53,1.61,13.45,15.83,69.12,34.73,19.59,45.69,0.34,0.16,51.53,28.15,0.61,36.82,1.43,5.98,25.77,0.1,0.02,0.02,4.86,0.49,30.98,0.22
45586,79.87,0,0,993.72,1668.79,0.015782,24.4,4.27,1,32.85,223.7,1.64,32.14,16.75,0,5.83,0,10.86,-25.87,10.3,0,0.76,99.86,0,0.14,1.63,0,12.43,23.93,0,65.06,39.2,12.07,48.77,0.33,0.14,32.73,16.84,0.16,49.59,1.44,6,0,0.01,0,0,15,0,0,0
45587,6198.16,338.2,0.02,1640.15,2858.29,0.022245,39.68,5.78,2.28,42.67,192.66,1.63,44.83,98.36,0,8.56,0,11.17,-52.09,18.62,0.61,1.02,99.66,0.25,0.07,1.16,0.51,2.5,14.68,14.86,68,35.06,19.03,45.91,0.34,0.16,50.8,27.7,0.58,37.98,1.43,5.98,24.67,0.47,0.02,0.02,7.25,0.46,28.55,0.24
45588,11.42,0,0,1217.5,1846.79,0.047144,20.19,4,1,33.11,137.99,1.65,23.53,21.1,0,4.14,0,9.38,-29.1,9.6,0,0.76,100,0,0,1.58,0.07,6.3,10.02,0,85,33.11,13.83,53.06,0.34,0.12,31.5,14.79,0.27,22.85,1.41,6,9.6,0.49,0,0,0.68,0,0,0
45589,41.72,0,0,1843.03,2335.46,0.037827,51.93,6.34,2,37.15,283.57,1.66,38.05,36.11,0,7.01,0,9.95,-50.63,20.92,0,0.76,100,0,0,1.09,0.24,0.22,14.48,3.17,82.11,30.52,24.41,45.05,0.33,0.1,51.14,28.18,0.9,18.22,1.39,6,23.53,0,0.01,0.01,11.74,0,51.37,0.04
45590,17.08,0,0,1818.65,2231.41,0.080273,65.62,6.6,2,35.41,173.91,1.66,38,24.88,0,7,0,9.44,-44.91,22.93,0,0.76,100,0,0,1.12,0,0.47,14.52,2.78,82.28,30.75,23.59,45.65,0.33,0.11,49.34,27.01,0.85,17.96,1.39,6,41.18,0,0,0,26.58,0,28.92,0.08
45591,249.75,0,0,1547.44,2381.82,0.030081,46.46,5.92,1.98,34.83,140.18,1.66,39.32,32.32,0,7.18,0,10.35,-44.83,18.56,0,0.76,99.92,0,0.08,1.31,0.43,3.29,19.13,9.27,67.72,31.93,18.91,49.15,0.32,0.12,42.95,22.18,0.5,28.42,1.4,6,23.53,0,0,0,32.06,0,15.86,0.03
45592,80.01,0,0,1437.24,2231.41,0.030592,40.99,5.43,1.8,34.21,94.22,1.66,38.49,54.54,0,7,0,10.5,-34.87,16.5,0,0.76,100,0,0,1.34,0.29,3.62,24.25,13.62,61.18,32.04,18.94,49.01,0.32,0.13,43.54,22.5,0.46,31.59,1.4,6,33.29,0.01,0,0,50.91,0,7.07,0.04
45593,8,0,0,1734.9,2450,0.008734,29.68,4,1,31.77,364.95,1.63,20,8.48,0,4,0,8.81,-39.41,14.9,0,9.22,100,0,0,1.15,0,1.76,0.92,6.12,91.59,42.93,14.82,42.29,0.35,0.14,51.06,30.02,0.28,26.2,1.35,5.99,9.6,0,0,0.27,0,0,28.54,0
45594,14.15,0,0,1812.99,2224.25,0.044802,51,4.57,1,30.75,230.76,1.63,20,19.32,0,4,0,9.26,-42.36,19.4,0,9.22,100,0,0,1.23,0.34,2.28,2.14,3.8,92.18,45.11,14.25,40.59,0.35,0.15,47.59,28.59,0.25,21.25,1.33,5.99,9.6,0,0,0,0.88,0,30.52,0
45595,636.33,0,0,1338.43,2381.82,0.026184,34.27,5.03,1.55,33.92,108.22,1.65,35.77,64.38,0,6.48,0,10.64,-39.53,14.69,0,0.76,99.96,0,0.04,1.25,0.37,4.6,23.15,12.56,59.94,33.18,17.56,49.26,0.32,0.13,41.55,21.33,0.38,33.08,1.4,6,33.23,0.2,0,0,33.24,0,7.24,0.03
45596,6.26,0,0,1184.92,1661.25,0.023175,20.44,4,1,32.74,171.93,1.65,26.99,68.17,0,4.8,0,10.15,-18.58,10.25,0,0.76,100,0,0,1.38,0,9.45,14.93,0,73.75,43.16,11.95,44.85,0.35,0.16,34.11,18.91,0.14,34.69,1.37,6,9.6,0,0,0,0.66,0,0,0
45597,7596.05,1,0.25,1641.33,3494.02,0.015295,28.49,5.09,2.45,41.41,121.83,1.65,42.66,302.04,0.77,8.2,0,11.26,-28.53,13.12,0.65,0.9,98.62,0.38,0.61,0.87,0.62,2.95,24.53,12.41,60.3,39.43,15.98,44.59,0.36,0.2,51.66,29.21,0.56,40.53,1.42,5.93,6.44,0.34,0.01,0.03,7.63,0.61,12.15,0.51
45598,7594.43,57.93,0.25,1641.52,3494.02,0.015279,28.49,5.09,2.45,41.42,121.81,1.65,42.66,301.89,0.77,8.2,0,11.26,-28.53,13.12,0.65,0.9,98.61,0.38,0.61,0.87,0.62,2.95,24.53,12.41,60.31,39.43,15.98,44.59,0.36,0.2,51.67,29.21,0.56,40.52,1.42,5.93,6.44,0.34,0.01,0.03,7.61,0.61,12.15,0.51
45599,77.91,0,0,944.98,1661.25,0.016806,18.89,4,1,31.87,181.85,1.65,21.43,252.08,0,3.61,0,11.27,-28.86,9.43,0,0.76,100,0,0,1.47,0.06,11.91,20.64,0,66.44,40.58,12.03,47.33,0.33,0.15,33.23,17.6,0.15,44.39,1.41,6,9.6,0.53,0,0,20.75,0,0,0
45600,7661.74,57.53,0.25,1636.73,3494.02,0.015279,28.41,5.08,2.44,41.33,123.37,1.65,42.45,305.13,0.76,8.16,0,11.25,-28.6,13.08,0.64,0.93,98.63,0.38,0.61,0.87,0.62,3,24.45,12.34,60.4,39.42,15.95,44.64,0.36,0.2,51.54,29.12,0.56,40.6,1.42,5.93,6.44,0.34,0.01,0.03,7.81,0.6,12.1,0.5
45601,7887.78,57.97,0.24,1615.19,3494.02,0.015146,28.1,5.05,2.39,41.04,127.13,1.63,41.82,306.15,0.74,8.03,0,11.27,-28.44,12.96,0.62,1.03,98.68,0.36,0.58,0.89,0.61,3.29,24.55,12.01,60.33,39.36,15.83,44.81,0.36,0.19,51.14,28.8,0.55,40.87,1.42,5.93,6.44,0.38,0.01,0.03,8.02,0.59,11.76,0.49
45602,436.52,0,0,1171.72,2534.25,0.019525,24.33,3.67,0.62,31,283.93,1.63,20,22.36,0,4,0,11.03,-35.46,11.86,0,9.22,99.99,0,0.01,0.96,0.11,7.63,12.09,4.44,76.17,38.97,12.14,48.88,0.33,0.13,39.49,20.01,0.16,41.69,1.39,5.98,9.6,1.02,0,0.02,3.17,0,4.21,0.18
45603,72.35,0,0,1301.3,2532.28,0.015683,23.95,3.99,0.9,31.28,345.02,1.63,20,56.4,0,4,0,10.58,-33.6,11.86,0,9.22,99.93,0,0.07,1.08,0.02,5.47,7.31,5.93,82.37,38.98,12.61,48.42,0.34,0.12,41.2,21.43,0.18,40.98,1.39,5.98,9.6,0.09,0,0.07,1.78,0,10.57,0
45604,338.91,0,0,1139.08,2343.66,0.02126,24.69,3.58,0.55,30.91,266.63,1.63,20,11.71,0,4,0,11.16,-35.69,11.94,0,9.22,100,0,0,0.9,0.14,8.11,13.07,4,75.04,39.11,12.03,48.83,0.33,0.13,38.93,19.66,0.16,41.55,1.39,5.99,9.6,1.04,0,0.01,3.58,0,2.66,0.22
45605,8622.46,53.95,0.23,1567.04,3494.02,0.015236,27.59,4.94,2.23,40.21,144.66,1.63,39.98,282.09,0.68,7.68,0,11.24,-29.1,12.77,0.57,1.68,98.8,0.33,0.53,0.9,0.57,3.83,23.69,11.23,61.48,39.41,15.5,45.09,0.36,0.19,50.1,28.06,0.51,40.75,1.42,5.94,6.66,0.49,0.01,0.02,8.03,0.54,10.97,0.47
45606,24.88,0,0,768.94,1097.17,0.011651,18.44,4,0,31.37,484.39,1.63,20.3,32.61,0,3.94,0,11.05,-51.3,9.66,0.3,9.22,98.29,0,1.71,1,0.06,6.66,14.99,4.99,75.25,46.87,13.72,39.43,0.35,0.2,47.82,29.5,0.16,26.09,1.34,5.87,64.92,2.3,0,0,19.08,0.46,0,0.43
45607,146.86,0,0,1213.57,2224.25,0.027651,27.42,3.58,0.64,30.85,252.04,1.63,20,10.79,0,4,0,10.64,-41.67,12.85,0,9.22,100,0,0,0.84,0.18,6.4,6.43,4.06,83.52,41.67,12.1,46.21,0.35,0.14,38.07,20.43,0.15,34.39,1.36,5.99,9.6,0.01,0,0,5.53,0,2.99,0
45608,9495.91,288.15,0.27,1489.38,3494.02,0.014532,26.8,4.84,2.02,39.41,156.99,1.63,38.35,257.42,0.61,7.34,0,11.45,-28.76,12.62,0.54,2.37,98.86,0.31,0.51,0.88,0.56,4.57,23.84,11.13,60.73,39.11,15.2,45.7,0.36,0.19,49.19,27.29,0.48,41.54,1.42,5.94,10.9,0.82,0.01,0.02,12.77,0.51,9.96,0.44
45610,741.23,0,0,744.54,1601.54,0.004863,19.49,3.86,0,31.44,266.46,1.63,22.2,9.74,0,4.04,0,13.2,-25.64,11.43,0.02,9.22,99.9,0,0.1,0.67,0.45,11.71,23.9,10.44,54.58,35.49,11.76,52.78,0.33,0.15,37.74,17.71,0.16,49.12,1.46,6,29.09,2.82,0,0,63.05,0,0,0
45611,15874.44,484.5,0.15,1539.88,3494.02,0.018001,31.77,5.2,2.1,40.62,171.44,1.63,40.82,192.66,0.37,7.81,0,11.36,-37.85,14.94,0.57,1.91,99.22,0.28,0.32,0.99,0.54,3.81,20.27,12.6,63.49,37.51,16.65,45.84,0.35,0.18,49.82,27.42,0.52,40.19,1.43,5.96,17.6,0.72,0.01,0.02,11.12,0.48,17.1,0.36
45612,16111.35,4549.8,0.15,1525.14,3494.02,0.017942,31.55,5.18,2.07,40.55,172.9,1.66,40.69,190.27,0.36,7.78,0,11.44,-37.72,14.87,0.59,2.02,99.22,0.28,0.31,0.98,0.55,3.89,20.54,12.69,63.05,37.51,16.6,45.9,0.35,0.18,50.02,27.51,0.51,40.35,1.43,5.95,17.63,0.93,0.01,0.02,11.94,0.48,16.85,0.36
45613,159.84,0,0,870.69,1601.54,0.003682,20.37,3.69,0,31.01,250.89,1.63,20.47,6.48,0,4,0,11.12,-32.53,12.58,0,9.22,100,0,0,0.59,0.42,9.07,17.79,16.96,56.87,33.44,11.25,55.34,0.33,0.15,38.08,16.56,0.15,45.05,1.46,6,56.69,2.41,0,0,75.85,0,0,0
45614,448.34,0,0,2055.47,3293.18,0.016571,30.48,6.35,3.97,50.63,182.19,1.64,68.91,119.83,1.99,13.23,0,11.49,-24.14,12.55,0,1.78,96.86,0.08,0,0.75,1.19,0.04,18.73,19.67,61.72,46.03,16.61,37.35,0.39,0.22,49.99,31.1,0.87,39.66,1.41,6,0,0.62,0.07,0.23,1.24,0,33.06,0.04
45615,12.05,0,0,2580.09,3329.02,0.131794,58.41,7.96,4,50.15,184.84,1.64,70.51,19.65,1.87,14,0,8.48,-66.56,18.54,0,1.78,100,0,0,1.11,0.62,0,26.85,37.06,37.85,45.49,17.73,36.77,0.42,0.19,45.11,28.43,1.52,34.92,1.27,5.96,0,0,1.22,2.14,1.22,0,50.26,0
45616,7.64,0,0,2533.48,3022.85,0.163793,54.24,7.72,4,50.14,175.77,1.63,70.15,15.57,2,14,0,9.11,-49.7,19.8,0,1.78,100,0,0,0.76,0.07,0,22.47,36.2,47.63,47.18,18.35,34.59,0.43,0.19,44.18,28.89,1.65,29.71,1.25,5.96,0,0,0.06,0.13,7.11,0,58.13,0.08
45617,46.9,0,0,2275.97,3329.02,0.076437,44.56,7.08,3.85,50.4,118.21,1.64,70.01,29.77,1.55,13.83,0,10.51,-40.23,16.19,0,1.78,95.25,0,0.11,1.01,0.95,0,32.37,32.01,35.32,43.61,15.91,40.42,0.38,0.18,46.9,27.74,1.18,42.75,1.35,5.98,0,0,0.67,0.9,0.82,0,39.7,0
45618,516.41,0,0,2036.68,3293.18,0.014821,30.19,6.29,3.93,50.65,168.36,1.64,68.97,124.12,1.91,13.24,0,11.58,-23.05,12.47,0,1.78,97.31,0.07,0,0.78,1.19,0.11,20.98,20.4,59.07,45.34,16.36,38.3,0.38,0.21,49.71,30.47,0.86,40.79,1.41,6,0,0.54,0.06,0.2,1.13,0,31.99,0.04
45619,6.16,0,0,2751.07,3392.99,0.040201,48.07,7.1,4,47.9,274.27,1.63,67.92,15.03,1.85,16.92,0,8.17,-23.82,29.64,0,1.78,100,0,0,0.65,0.42,0,24.51,39.22,35,46.02,18.63,35.5,0.43,0.19,44.32,28.59,1.65,31.87,1.25,5.95,0,0,0,0,3.65,0,44.16,0
45621,1386.32,4.31,0,2073.91,3494.02,0.015358,32.62,6.07,3.75,49.84,156.94,1.65,68.44,90.88,2.32,13.65,0,11.29,-27.22,14.41,1.68,1.78,98.43,0.14,0.19,0.72,1.1,0.04,22.57,21.06,56.25,43.39,18.42,38.19,0.38,0.21,51.7,32.19,0.9,39.42,1.41,5.98,3.08,0.22,0.06,0.13,1.1,1.73,39.49,0.37
45622,93.51,0,0,2361.73,3494.02,0.020812,43.2,6.42,3.99,48.03,231.2,1.63,67.57,29.32,2.92,15.19,0,10.17,-40.95,21.31,0,1.77,100,0,0,0.53,0.59,0,13.85,19.57,65.95,39.62,23.05,37.37,0.39,0.17,50.48,31.65,1.22,26.76,1.37,5.99,0,0.17,0.13,0.45,0.96,0,79.73,0
45623,898.14,149.49,0,2040.07,3329.02,0.017917,31.47,6.06,3.71,50.4,155.71,1.65,68.03,99.66,2.1,13.12,0,11.28,-27.47,13.58,1.3,1.78,97.71,0.11,0.26,0.7,1.25,0.07,25.53,24.32,50,44.85,16.63,38.52,0.38,0.21,50.16,30.87,0.95,41.35,1.39,5.97,4.56,0.31,0.11,0.16,1.7,1.35,33.78,0.28
45624,1485.69,1.99,0,2069.31,3494.02,0.015033,32.51,6.03,3.72,49.83,155.84,1.65,67.97,91.36,2.3,13.52,0,11.24,-28.05,14.47,1.62,1.78,98.52,0.13,0.18,0.71,1.08,0.04,23.32,21.99,54.4,43.51,18.33,38.17,0.39,0.21,51.86,32.31,0.92,39.6,1.4,5.97,4.37,0.21,0.07,0.13,1.36,1.73,39.34,0.4
45625,31.45,0,0,2397.04,3045.89,0.051802,45.29,6.94,3.9,50.28,194.27,1.64,70.09,18.19,1.89,14,0,9.98,-48.02,18.79,0,1.78,100,0,0,0.71,0.87,0.24,20.16,29.78,50.54,47.41,18.06,34.57,0.42,0.18,43.89,28.64,1.51,28.83,1.27,5.97,0,0,0.11,0.13,2.31,0,69.69,0.04
45626,1668.9,1.87,0,2028.05,3494.02,0.014064,31.83,5.93,3.64,49.8,148.46,1.65,66.74,123.87,2.28,13.28,0,11.42,-26.25,14.18,1.57,1.66,98.49,0.11,0.15,0.68,1.06,0.04,25.39,21.89,52.17,43.49,17.89,38.63,0.39,0.22,53.14,32.88,0.88,41.47,1.41,5.95,6.06,0.21,0.07,0.11,1.71,1.67,35.5,0.65
45627,178.23,0,0,1803.33,2389.17,0.009194,30.14,5.38,3,47.08,66.01,1.65,48.22,241.46,0,9.07,0,11.45,-23.92,14.78,0,0.6,99.96,0,0.04,1.07,0.65,0,21.8,9.97,68.69,40.28,16.65,43.06,0.4,0.2,49.87,28.22,0.76,39.6,1.44,6,0,0.12,0,0,1.02,0,4.19,0
45628,3371.11,70.85,0.53,1882.18,3494.02,0.011002,29.54,5.55,3.33,47.93,124.69,1.67,59.92,549,1.75,11.88,0,11.9,-22.69,13.49,0.89,1.1,98.23,0.56,0.31,0.75,0.88,0.32,31.9,20.55,47.23,43.55,16.73,39.72,0.38,0.24,58.35,35.64,0.74,46.18,1.42,5.85,4.35,0.42,0.03,0.06,1.78,0.93,22.58,0.83
45629,211.02,0,0,1790.03,2389.17,0.009504,29.74,5.36,3,46.85,64.98,1.67,48.18,209.73,0,9.06,0,11.36,-22.78,14.52,0,0.6,99.97,0,0.03,1.15,0.69,0,23.58,9.73,67.01,40.36,16.24,43.39,0.4,0.2,50.36,28.31,0.75,41.58,1.44,6,0,0.13,0,0,1.73,0,3.67,0
45631,1922.02,2.54,0,1997.02,3494.02,0.014212,31.34,5.83,3.57,49.72,147.04,1.65,64.37,367.47,2.18,12.74,0,11.53,-25.79,14.19,1.44,1.51,97.41,0.58,0.31,0.66,1.02,0.03,26.97,21.6,50.78,43.69,17.56,38.76,0.39,0.22,54.36,33.58,0.85,42.75,1.41,5.93,5.46,0.39,0.06,0.1,1.88,1.51,33.54,0.89
45632,551.19,81.68,0.01,1707.05,2622.46,0.005779,25.48,5.09,3,48.6,87.17,1.65,58.97,948.74,1.96,11.86,0,12.86,-15.24,11.37,0.23,0.76,99.03,0.71,0.26,0.69,0.77,0.04,44.01,27.85,30.28,46.54,15.75,37.67,0.39,0.31,71.73,45.64,0.52,53.63,1.44,5.58,1.13,0.22,0,0,1.84,0.23,7.03,0.28
45633,32.79,0,0,1875.99,2615.07,0.021867,35.71,5.97,3,38.19,84.67,1.67,36.19,111.51,0,7,0,10.8,-23.86,15.8,0,0.76,100,0,0,1.14,0.43,0,12.14,1.64,88.43,34.2,21.28,44.53,0.38,0.17,50.91,28.14,0.59,27.54,1.42,6,0,0,0,0,0.75,0,12.7,0
45634,88.07,0,0,1853.75,2615.07,0.017769,34.91,5.82,2.92,38.82,94.16,1.67,35.66,93.48,0,6.77,0,10.6,-27.11,15.71,0,0.76,100,0,0,1.12,0.38,0,13.72,2.51,85.28,34.94,20.74,44.28,0.38,0.18,50.91,28.24,0.61,29.04,1.42,6,0,0.01,0,0,6.37,0,18.68,0
45635,88.33,0,0,1852.44,2615.07,0.017774,34.88,5.82,2.92,38.82,93.94,1.67,35.66,93.25,0,6.77,0,10.56,-27.18,15.69,0,0.76,100,0,0,1.12,0.36,0,14.19,2.57,85.18,35.02,20.57,44.37,0.38,0.18,50.99,28.25,0.61,29.63,1.42,6,0,0,0,0,6.35,0,18.63,0
45636,112.2,0,0,1567.76,1969.1,0.012811,29.05,5.1,2.1,36.37,63.53,1.67,31.81,154.66,0,5.68,0,11,-28.62,13.09,0,0.76,99.94,0,0.06,1.13,0.24,5.52,23.21,1.78,69.71,35.55,19.25,45.2,0.37,0.18,53.76,29.28,0.51,28.32,1.42,6,0,0.02,0,0,0.17,0,0,0
45637,335.2,0,0,1523.75,2374.02,0.014424,28.87,4.95,2,37.03,90.67,1.65,30.39,130.01,0,5.73,0,11,-25.96,13.61,0,0.76,98.97,0,0,0.69,0.56,4.97,33.42,13.7,48.52,41.71,16.6,41.72,0.37,0.26,62.79,36.88,0.44,40.49,1.43,6,38.84,0.03,0,0,3.83,0,7,0
45638,341.36,0,0,1519.63,2374.02,0.014554,28.76,4.93,1.99,36.98,92.79,1.65,30.23,128.45,0,5.7,0,11.03,-26.25,13.57,0,0.76,99,0,0,0.71,0.56,4.99,32.91,13.61,49.11,41.67,16.51,41.85,0.37,0.25,62.41,36.6,0.43,40.5,1.43,6,38.84,0.04,0,0,3.76,0,6.87,0
45639,4342.65,57.58,0.41,1842.88,3494.02,0.011658,29.71,5.5,3.21,46.89,116.5,1.67,55.88,453.57,1.35,10.99,0,11.65,-23.56,13.71,0.69,1.01,98.24,0.41,0.69,0.79,0.8,0.28,29.82,17.55,52.32,42.38,16.92,40.69,0.39,0.23,56.88,34.12,0.74,44.41,1.42,5.88,4.26,0.37,0.03,0.04,2.06,0.72,18.55,0.65
45640,3.4,0,0,1987.52,2286.84,0.037037,40.39,5.25,2,36.91,64.42,1.65,32,79.79,0,6,0,8.75,-53.32,16.66,0,0.76,100,0,0,1.11,0,0,15,3,82,30.4,25.05,44.54,0.33,0.1,51.96,28.82,0.94,17.14,1.39,6,0,0,0,0,50.86,0,10.54,0
45641,172.52,0,0,1456.03,2318.73,0.017354,26.93,4.43,1.26,34.92,36.31,1.64,29.52,89.93,0,5.36,0,10.86,-38.4,12.12,0,0.76,100,0,0,1,0.51,4.82,24.6,8.3,62.9,37,16.81,46.22,0.36,0.19,51.77,28.9,0.45,32.93,1.43,5.99,0,0.17,0,0,9.21,0,0.95,0
45642,5666.8,76.14,0.33,1756.57,3494.02,0.012087,29.09,5.31,2.86,44.21,118.64,1.64,48.36,369.62,1.03,9.43,0,11.46,-25.22,13.48,0.82,0.95,98.19,0.42,0.84,0.77,0.73,1.76,26.53,14.55,57.23,40.83,16.31,42.85,0.37,0.22,55.92,32.3,0.65,42.52,1.43,5.91,5.91,0.33,0.02,0.03,2.92,0.81,15.23,0.61
45643,2.03,0,0,1122.34,1372,0.014052,21.51,4,1,32.26,132.09,1.64,18.78,86.55,0,3.65,0,10.06,-57.27,9.49,0,0.76,100,0,0,2.1,0.62,7.85,18.98,0,75.08,34.53,13.08,52.32,0.33,0.12,31.64,15.08,0.22,38.65,1.44,6,0,0,0,0,0,0,0,0
45644,5923.56,73.21,0.32,1738.78,3494.02,0.012285,28.92,5.27,2.79,43.78,116.75,1.64,47.42,357.48,0.99,9.23,0,11.44,-25.62,13.38,0.83,0.94,98.17,0.49,0.81,0.78,0.72,1.98,26.4,14.16,57.56,40.64,16.28,43.08,0.37,0.21,55.45,31.95,0.64,42.25,1.43,5.91,5.8,0.33,0.02,0.03,3.07,0.78,14.6,0.64
45645,230.36,0,0,1449.98,2362.62,0.012069,25.64,4.23,1.19,32.83,92.77,1.64,11,37.35,0,1.73,0,11.05,-35.19,11.65,0,0.76,99.99,0,0.01,0.99,0.2,6.89,18.38,4.04,71.48,37.43,13.41,49.19,0.35,0.17,39.85,21.02,0.25,31.71,1.42,6,9.6,0.54,0,0,2.5,0,0.76,0.03
45646,84.79,0,0,1724.06,2362.62,0.008881,30.26,4.61,1.52,33.81,127.91,1.64,9.95,24.85,0,1.75,0,10.23,-40.34,14.19,0,0.76,100,0,0,0.9,0.23,6.08,16.83,4.41,73.6,38.73,13.37,47.97,0.36,0.17,40.93,22.05,0.24,28.54,1.4,6,9.6,0.09,0,0,0.3,0,2.06,0
45647,4782.01,53.22,0.38,1812.27,3494.02,0.011954,29.51,5.44,3.1,45.92,117,1.65,53.39,421.18,1.23,10.46,0,11.57,-24.43,13.65,0.73,0.99,98.13,0.4,0.87,0.79,0.76,0.72,28.31,16.15,54.79,41.73,16.88,41.39,0.38,0.22,56.51,33.47,0.71,43.06,1.42,5.89,4.63,0.34,0.02,0.04,3.02,0.75,17.09,0.61
